val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_METEOR,test_ROUGE_L,time,seed,best_model_from
0.1476491234722433,30,1.2803659960803162,0.3681614494825755,0.2496676191708725,0.1868677121211032,0.1583365719142697,0.2899778046148705,0.3491020761409826,0.2320230933372004,0.1714702317191226,0.1345703975246285,0.14931546169131,0.2807924346447732,Fri Dec 15 02:36:07 2023,456789,val
0.1453315538687899,27,1.2836386874028674,0.3663475801900839,0.247157720721968,0.1843732040235789,0.1574388604933622,0.2890172892669032,0.3533814806162692,0.2346746685805182,0.1734270270582129,0.1360372033000209,0.1502464354880587,0.2804982408731449,Fri Dec 15 02:36:07 2023,456789,test
0.065148954086487,25,1.3035310646058853,0.3320354385187206,0.1688318623437607,0.098021656230627,0.1287958160055633,0.195517931401169,0.3240679094540593,0.1638329336775331,0.0950280581611942,0.0630777463290065,0.1223377970925459,0.1902164505904283,Fri Dec 15 02:37:50 2023,456789,val
0.065148954086487,25,1.3035310646058853,0.3320354385187206,0.1688318623437607,0.098021656230627,0.1287958160055633,0.195517931401169,0.3240679094540593,0.1638329336775331,0.0950280581611942,0.0630777463290065,0.1223377970925459,0.1902164505904283,Fri Dec 15 02:37:50 2023,456789,test
0.0994188428417495,24,1.5952179212830429,0.2693634187713682,0.1747817061164394,0.1274691093669434,0.1195304072729161,0.2354976886077685,0.2496445435232596,0.1565046348793855,0.11155382450581,0.0855086052673248,0.1106527019952549,0.2260206870019921,Fri Dec 15 10:05:58 2023,456789,val
0.0994188428417495,24,1.5952179212830429,0.2693634187713682,0.1747817061164394,0.1274691093669434,0.1195304072729161,0.2354976886077685,0.2496445435232596,0.1565046348793855,0.11155382450581,0.0855086052673248,0.1106527019952549,0.2260206870019921,Fri Dec 15 10:05:58 2023,456789,test
0.0137906922621098,1,5.318818585092132,0.1290351105331592,0.0566005556029909,0.0297090494768309,0.045456274948152,0.1202042537223721,0.1307204161248367,0.0572498984131191,0.0302019497624291,0.0140803268101268,0.0463318030545665,0.1205845489451919,Fri Dec 15 10:36:37 2023,456789,val
0.0137906922621098,1,5.318818585092132,0.1290351105331592,0.0566005556029909,0.0297090494768309,0.045456274948152,0.1202042537223721,0.1307204161248367,0.0572498984131191,0.0302019497624291,0.0140803268101268,0.0463318030545665,0.1205845489451919,Fri Dec 15 10:36:37 2023,456789,test
0.0333749451687922,29,3.318666747317048,0.2269830949284755,0.0989654665588618,0.054491416344425,0.0841764305351416,0.1700945180674377,0.2230949284785406,0.0961379652693095,0.0522183589022928,0.031548937308867,0.0830327424019916,0.1661774533117477,Sat Dec 16 20:21:46 2023,456789,val
0.0333749451687922,29,3.318666747317048,0.2269830949284755,0.0989654665588618,0.054491416344425,0.0841764305351416,0.1700945180674377,0.2230949284785406,0.0961379652693095,0.0522183589022928,0.031548937308867,0.0830327424019916,0.1661774533117477,Sat Dec 16 20:21:46 2023,456789,test
0.1869331458411932,26,1.1759753394980947,0.4133859242036598,0.2968345731726112,0.2308426678398804,0.1828817315556557,0.3373444038667384,0.3970819103032409,0.2794755842071384,0.213651319747385,0.1704495617909113,0.174470411242392,0.3272929180097892,Sun Dec 17 17:10:15 2023,456789,val
0.1869331458411932,26,1.1759753394980947,0.4133859242036598,0.2968345731726112,0.2308426678398804,0.1828817315556557,0.3373444038667384,0.3970819103032409,0.2794755842071384,0.213651319747385,0.1704495617909113,0.174470411242392,0.3272929180097892,Sun Dec 17 17:10:15 2023,456789,test
0.0534177614838337,9,1.6598566367214616,0.2468943924366418,0.1337487466309148,0.0811284039995229,0.0925864700681617,0.1980719257358018,0.2430533159261127,0.1269420004154547,0.0749808848481584,0.0490232973391119,0.0894671713512215,0.1928147820830542,Sun Dec 17 17:13:00 2023,456789,val
0.0534177614838337,9,1.6598566367214616,0.2468943924366418,0.1337487466309148,0.0811284039995229,0.0925864700681617,0.1980719257358018,0.2430533159261127,0.1269420004154547,0.0749808848481584,0.0490232973391119,0.0894671713512215,0.1928147820830542,Sun Dec 17 17:13:00 2023,456789,test
0.038797408510287,22,2.601390434998258,0.1924961160431919,0.0958521161124184,0.0579195195606253,0.0727162152489481,0.1655309365977341,0.1869013787286473,0.0926413936491233,0.0554389388066611,0.0370952031903531,0.0697611075760868,0.1635801812547266,Mon Dec 18 09:23:27 2023,456789,val
0.0386400127583674,27,2.592122323617281,0.1903568388982425,0.0946688959433261,0.0572715668903259,0.0718232461637202,0.1641423364759565,0.188450080983613,0.0941106803852767,0.057261522395924,0.0387299183929068,0.0703872040884986,0.1649139254080215,Mon Dec 18 09:23:27 2023,456789,test
0.0487428716499928,14,2.672423162864538,0.2349252128505975,0.1164349068787612,0.0701079870604823,0.0975767810989772,0.1707991445080603,0.2310556831500515,0.1125942783095425,0.0666929326475395,0.0456039285270212,0.0945433931466266,0.1644909432144186,Mon Dec 18 09:49:59 2023,456789,val
0.0487428716499928,14,2.672423162864538,0.2349252128505975,0.1164349068787612,0.0701079870604823,0.0975767810989772,0.1707991445080603,0.2310556831500515,0.1125942783095425,0.0666929326475395,0.0456039285270212,0.0945433931466266,0.1644909432144186,Mon Dec 18 09:49:59 2023,456789,test
0.147245825194109,29,1.2886341865818165,0.3664413423525019,0.2476671744621921,0.1854810937795084,0.156918422656776,0.2904213209834204,0.3625362821563567,0.2449606677125462,0.182967074735263,0.1447226985347869,0.1541386542122942,0.2930470037508452,Mon Dec 18 13:24:23 2023,456789,val
0.147245825194109,29,1.2886341865818165,0.3664413423525019,0.2476671744621921,0.1854810937795084,0.156918422656776,0.2904213209834204,0.3625362821563567,0.2449606677125462,0.182967074735263,0.1447226985347869,0.1541386542122942,0.2930470037508452,Mon Dec 18 13:24:23 2023,456789,test
0.0615186500875259,23,1.294445733286644,0.3156192629876821,0.1581493183267628,0.091344673809964,0.1171025577968654,0.1741685243751697,0.3062758429472092,0.1489671565303766,0.0838780252543883,0.0551790561651596,0.1144456828733844,0.1724201618452019,Mon Dec 18 13:28:16 2023,456789,val
0.060738138305101,25,1.2877339267986978,0.3142246708196781,0.1566952161851935,0.0903017774175832,0.1178449693035493,0.1742484418125262,0.3068338084361721,0.1497733026555823,0.084575071558877,0.0558243076224226,0.116799368386232,0.1745058088783778,Mon Dec 18 13:28:16 2023,456789,test
0.1241615870904293,19,2.523397505045984,0.3303487407729403,0.2193899373212639,0.1610206903785966,0.1351926080399716,0.2775466673102026,0.31985243617074,0.2058945233085987,0.1474432373099739,0.1111979143105764,0.1291720509646541,0.2685014684684035,Mon Dec 18 14:53:02 2023,456789,val
0.1239761698899667,28,2.4943487692541977,0.3315191448389393,0.2201183884256235,0.1612568632594893,0.1356218514488508,0.2776455232446769,0.3231543173103867,0.2083115273453578,0.1489786195249158,0.1121314037972429,0.1309479525478316,0.2706443935618,Mon Dec 18 14:53:02 2023,456789,test
6.105889543283395e-12,30,5.893813529079695,0.0991417425227555,0.0027952659347896,4.697837058130164e-09,0.0177913697038573,0.1000995439899167,0.0983615084525344,0.0040982976699354,6.062962204567044e-09,7.393313587239485e-12,0.017681687771083,0.0993720228019383,Mon Dec 18 14:58:46 2023,456789,val
6.105889543283395e-12,30,5.893813529079695,0.0991417425227555,0.0027952659347896,4.697837058130164e-09,0.0177913697038573,0.1000995439899167,0.0983615084525344,0.0040982976699354,6.062962204567044e-09,7.393313587239485e-12,0.017681687771083,0.0993720228019383,Mon Dec 18 14:58:46 2023,456789,test
0.1442735054061815,21,1.2083694930400295,0.3725944155630978,0.2491894746961097,0.184833369372863,0.1585621522597866,0.2895413777917824,0.358644522954339,0.2358989309173154,0.1721304169919719,0.1323345157935913,0.1494998138974566,0.281844932556489,Mon Dec 18 15:05:51 2023,456789,val
0.1406899700186021,25,1.1882719588036057,0.3691554972962443,0.2456340853589753,0.181177807410118,0.1562368695921505,0.287362015286867,0.3652178054104498,0.2419561977944214,0.1772363941545284,0.1366299762600823,0.1531253004049468,0.2875710374051048,Mon Dec 18 15:05:51 2023,456789,test
0.1500167631401781,23,1.1230120820009062,0.3738159103293388,0.2515431831218599,0.1890596024785009,0.1562017811232584,0.2907074693683364,0.3632111765263292,0.2363665054858522,0.1735572516371867,0.1347456420639498,0.1487827203695474,0.2799198954432507,Mon Dec 18 16:05:34 2023,456789,val
0.149395377336946,22,1.1298144175192664,0.3759919379911395,0.2522465190681104,0.1889821193601999,0.1573948400714074,0.2911234872244414,0.3631286495886628,0.2385197962191785,0.1756331981157187,0.1367266976648178,0.1495219293638301,0.2820133945846119,Mon Dec 18 16:05:34 2023,456789,test
0.0666946445699319,10,2.84710609075772,0.2991490745341977,0.1573386410864431,0.0965104517936288,0.1129960234517074,0.1980318952094478,0.2974780261549808,0.1525076803039296,0.091617226121232,0.062164057161642,0.1128167371633308,0.1909899218961606,Mon Dec 18 22:51:20 2023,456789,val
0.0666946445699319,10,2.84710609075772,0.2991490745341977,0.1573386410864431,0.0965104517936288,0.1129960234517074,0.1980318952094478,0.2974780261549808,0.1525076803039296,0.091617226121232,0.062164057161642,0.1128167371633308,0.1909899218961606,Mon Dec 18 22:51:20 2023,456789,test
0.0194500967810023,4,3.95976626991218,0.2057321196358897,0.0792058838315584,0.0375849058118577,0.0717824276550382,0.1636637049656784,0.2010299089726907,0.0766626701538134,0.0365390225836461,0.0194042401343388,0.0700679908415549,0.1602310569849931,Mon Dec 18 23:43:41 2023,456789,val
0.0194500967810023,4,3.95976626991218,0.2057321196358897,0.0792058838315584,0.0375849058118577,0.0717824276550382,0.1636637049656784,0.2010299089726907,0.0766626701538134,0.0365390225836461,0.0194042401343388,0.0700679908415549,0.1602310569849931,Mon Dec 18 23:43:41 2023,456789,test
0.054492455959975,12,2.671354571790937,0.2399441725980955,0.1224107128613137,0.0767669733275702,0.0918801707556527,0.1867308500074335,0.2323716642067093,0.1166527450158466,0.070072059658216,0.0470884153618849,0.0878180834022126,0.1808275319224386,Tue Dec 19 08:05:15 2023,456789,val
0.0504423576787822,9,2.768772794929259,0.2245348625197892,0.1163946075499199,0.0721891253790657,0.0864483035464336,0.1843504527219997,0.2244442545229495,0.114822639245958,0.069690569122429,0.0477776560663813,0.0858071610227128,0.1845377732965727,Tue Dec 19 08:05:15 2023,456789,test
0.1845701685576257,22,1.081126516044833,0.4099150246956111,0.2932334738856169,0.2278311465115302,0.1790032340323166,0.3371726576629122,0.3903882004684814,0.2737182713196575,0.2089350542037304,0.1667365538927272,0.168965441170099,0.3241529612083373,Tue Dec 19 10:49:00 2023,456789,val
0.1843071101944085,28,1.0599167319638376,0.4116908601903723,0.2939475160519089,0.2280633611485444,0.1794687838556872,0.3368179089139218,0.3962400193623782,0.2788021420110711,0.2131557911619683,0.170223265315175,0.1725775508944826,0.3277573630025199,Tue Dec 19 10:49:00 2023,456789,test
0.1370747267165643,21,1.41579957686665,0.3393638597670423,0.2271635402581954,0.1713527466459861,0.1429837350901612,0.2745247140340499,0.33306012373499,0.2173238658071225,0.1597379878065883,0.124708231154997,0.1383325077409394,0.270609677101576,Tue Dec 19 14:06:33 2023,456789,val
0.1369860181996828,29,1.3869648441606928,0.3418006015297591,0.2281760546123414,0.1716509124432287,0.1447831121082461,0.277542275687928,0.3348873788141977,0.2195891886999078,0.1613694748869686,0.125850953957806,0.1392874367898691,0.2739043327219881,Tue Dec 19 14:06:33 2023,456789,test
0.0803127213476108,7,1.851152973106647,0.2649202463128318,0.1541170233525209,0.1064976957404945,0.0982921911370242,0.2137127181771639,0.2619895505330779,0.1479490071071303,0.0993792006378829,0.0728566674642063,0.0971940861503126,0.2099033119121345,Tue Dec 19 14:08:54 2023,456789,val
0.0803127213476108,7,1.851152973106647,0.2649202463128318,0.1541170233525209,0.1064976957404945,0.0982921911370242,0.2137127181771639,0.2619895505330779,0.1479490071071303,0.0993792006378829,0.0728566674642063,0.0971940861503126,0.2099033119121345,Tue Dec 19 14:08:54 2023,456789,test
0.176333080040024,21,1.1572505920593747,0.4020109696246347,0.2849444564180032,0.2196344092803012,0.1774890704587969,0.329423241903132,0.3878984906694172,0.2718907804899657,0.2073810823950162,0.1652796882904949,0.1692751232342376,0.3201011405482821,Tue Dec 19 15:20:18 2023,456789,val
0.1742971981518699,28,1.129352570481729,0.3967697728512523,0.2808093868520377,0.216679622062981,0.1754032163196337,0.3246644507067778,0.3909350727974597,0.2755436587744013,0.2109247932282425,0.1684501732532893,0.1713020840459195,0.3231417740221218,Tue Dec 19 15:20:18 2023,456789,test
0.0543546611516549,16,2.6406956591409654,0.2581293908222438,0.1327022298833063,0.0804945103431506,0.0995383656066214,0.195929372602577,0.2519848159879962,0.1271420848003283,0.0751559489839935,0.0494442798694877,0.097676221456085,0.1911417065736758,Tue Dec 19 16:21:32 2023,456789,val
0.0506584330290082,19,2.6201409005374687,0.2532443856261191,0.1280933581194718,0.0762212485363994,0.0968762459202943,0.1950699027336145,0.2474100252971625,0.1263238118795636,0.0762556855335533,0.0510920353274819,0.0943196555797608,0.1919676452172629,Tue Dec 19 16:21:32 2023,456789,test
0.1031446478235171,30,2.6583033559604106,0.310675035017774,0.1994436500851593,0.1404657652120984,0.1244073290163715,0.2599531699527131,0.3085327289260418,0.1951408716331072,0.1357945440114564,0.0982964764507269,0.1226635830970376,0.259224563614075,Tue Dec 19 20:13:13 2023,456789,val
0.1021870129957478,21,2.6801170847234554,0.3095654984780283,0.1979757871481349,0.1393156253389928,0.1238488149790084,0.2604867723866166,0.3106690728503736,0.1974916762029476,0.13781712079363,0.1002434433690301,0.1236741936044779,0.2621979648533448,Tue Dec 19 20:13:13 2023,456789,test
0.0388811258996502,30,2.6809009456733346,0.1655991379401052,0.0940540319900079,0.0591153241467493,0.0647871793049599,0.1494532802534661,0.1678937891569226,0.0937163337189377,0.058208090747178,0.0379371374918191,0.0652128005855594,0.1529994516093929,Tue Dec 19 20:37:02 2023,456789,val
0.0388811258996502,30,2.6809009456733346,0.1655991379401052,0.0940540319900079,0.0591153241467493,0.0647871793049599,0.1494532802534661,0.1678937891569226,0.0937163337189377,0.058208090747178,0.0379371374918191,0.0652128005855594,0.1529994516093929,Tue Dec 19 20:37:02 2023,456789,test
1.8560997546198534e-12,30,5.968021112858707,0.0823250975292583,0.0006556971311169,1.3112218635290302e-09,0.0167955397821563,0.0875353201678896,0.0836618985695704,0.0009347942069866,1.660930020002577e-09,2.216193505018257e-12,0.0171421804227067,0.0885615854218911,Tue Dec 19 21:24:17 2023,456789,val
1.8560997546198534e-12,30,5.968021112858707,0.0823250975292583,0.0006556971311169,1.3112218635290302e-09,0.0167955397821563,0.0875353201678896,0.0836618985695704,0.0009347942069866,1.660930020002577e-09,2.216193505018257e-12,0.0171421804227067,0.0885615854218911,Tue Dec 19 21:24:17 2023,456789,test
0.1255337032612625,27,2.606364480928265,0.3411032782400032,0.2249941360371165,0.1642023381165037,0.1386842081437333,0.2852625698552443,0.3200574952791257,0.2068109292343047,0.1477786154073463,0.1106429809984212,0.1281852022552312,0.267084889272527,Wed Dec 20 07:27:32 2023,456789,val
0.1225245785284492,22,2.6214547171190827,0.3372218290756179,0.2210860935693442,0.1606657257043728,0.1368433445047689,0.2828941562254672,0.3199799615138195,0.2079283486531462,0.1494105608130835,0.1126537522640321,0.1282679879482544,0.2688251437831211,Wed Dec 20 07:27:32 2023,456789,test
6.105889543283395e-12,30,5.893813529079695,0.0991417425227555,0.0027952659347896,4.697837058130164e-09,0.0177913697038573,0.1000995439899167,0.0983615084525344,0.0040982976699354,6.062962204567044e-09,7.393313587239485e-12,0.017681687771083,0.0993720228019383,Thu Dec 21 08:23:27 2023,456789,val
6.105889543283395e-12,30,5.893813529079695,0.0991417425227555,0.0027952659347896,4.697837058130164e-09,0.0177913697038573,0.1000995439899167,0.0983615084525344,0.0040982976699354,6.062962204567044e-09,7.393313587239485e-12,0.017681687771083,0.0993720228019383,Thu Dec 21 08:23:27 2023,456789,test
0.0272586860918983,28,2.576580900122425,0.2241352405721687,0.0997840454704674,0.0517011846658588,0.07583640558284,0.170120033108495,0.2218725617685276,0.0970825196819267,0.0484252461927446,0.0236931031869374,0.0748523586890084,0.1675136561888593,Mon Jan  1 14:42:57 2024,456789,val
0.0257310676610758,21,2.587573056151637,0.2536540962288653,0.1026410546066249,0.0484784956710873,0.0868763024186674,0.1681240838240294,0.2488426527958355,0.0992716641533301,0.046902039788468,0.0245120371630192,0.0858221843342276,0.1653984626162888,Mon Jan  1 14:42:57 2024,456789,test
0.0454148572336609,8,3.0237782491838514,0.261755526657994,0.1264290678460636,0.0712033353117583,0.0910804489978357,0.1811150522758468,0.2530559167750292,0.1192192345582948,0.0657628351466826,0.0409982604022008,0.0878069938668167,0.1743744640318531,Mon Jan  1 15:19:33 2024,456789,val
0.0447681623445012,7,3.0973853413669588,0.2629518855656663,0.1255814031058836,0.0703108950295383,0.090845217984122,0.1836120033008002,0.2554486345903737,0.1194027670188386,0.0659029868791564,0.04120161972758,0.0879492108380011,0.1769290388906068,Mon Jan  1 15:19:33 2024,456789,test
0.0307235741018944,16,1.3030683907894576,0.2616254876462904,0.1173900924176187,0.0583239242515302,0.104358868718527,0.1830287101172581,0.2584655396618951,0.1139259623825978,0.054846994628915,0.0278760201395715,0.1035274095768083,0.1813236246504508,Mon Jan  1 19:32:33 2024,456789,val
0.0307235741018944,16,1.3030683907894576,0.2616254876462904,0.1173900924176187,0.0583239242515302,0.104358868718527,0.1830287101172581,0.2584655396618951,0.1139259623825978,0.054846994628915,0.0278760201395715,0.1035274095768083,0.1813236246504508,Mon Jan  1 19:32:33 2024,456789,test
0.045785773014968,25,1.224863422729356,0.253680104031206,0.1177925427279998,0.0680553564174579,0.0964385203616208,0.1803966907051743,0.2484135240572139,0.1137296424136021,0.0642036573831182,0.041915545351601,0.0945013062082387,0.1758362255546988,Mon Jan  1 20:39:28 2024,456789,val
0.045785773014968,25,1.224863422729356,0.253680104031206,0.1177925427279998,0.0680553564174579,0.0964385203616208,0.1803966907051743,0.2484135240572139,0.1137296424136021,0.0642036573831182,0.041915545351601,0.0945013062082387,0.1758362255546988,Mon Jan  1 20:39:28 2024,456789,test
0.0457685120413343,30,1.2046893341818,0.2556566970090994,0.1183215273794969,0.0681524652159038,0.0971051734566472,0.184105811454325,0.2501430429128706,0.1141680405379804,0.0640469054801252,0.0414486222691845,0.0949513148271337,0.1794768272504384,Mon Jan  1 20:57:10 2024,456789,val
0.0457685120413343,30,1.2046893341818,0.2556566970090994,0.1183215273794969,0.0681524652159038,0.0971051734566472,0.184105811454325,0.2501430429128706,0.1141680405379804,0.0640469054801252,0.0414486222691845,0.0949513148271337,0.1794768272504384,Mon Jan  1 20:57:10 2024,456789,test
0.0451582596008639,6,3.0867278004944403,0.2769310793237935,0.1244683412841645,0.0691290234318203,0.1135059433121272,0.1928023009304045,0.2717295188556531,0.1204382654920773,0.0651091321846289,0.0409371265587452,0.1115423535611913,0.1909474242680005,Mon Jan  1 21:25:18 2024,456789,val
0.0451582596008639,6,3.0867278004944403,0.2769310793237935,0.1244683412841645,0.0691290234318203,0.1135059433121272,0.1928023009304045,0.2717295188556531,0.1204382654920773,0.0651091321846289,0.0409371265587452,0.1115423535611913,0.1909474242680005,Mon Jan  1 21:25:18 2024,456789,test
0.0437907642875378,7,2.87096480844041,0.2786215864759391,0.1250965871216463,0.0683245176469906,0.1104825793916817,0.1908776674033969,0.2740702210663163,0.1211194707343802,0.0645858234589619,0.0400168564644639,0.1085192677118951,0.1892162007335911,Mon Jan  1 21:49:45 2024,456789,val
0.0437907642875378,7,2.87096480844041,0.2786215864759391,0.1250965871216463,0.0683245176469906,0.1104825793916817,0.1908776674033969,0.2740702210663163,0.1211194707343802,0.0645858234589619,0.0400168564644639,0.1085192677118951,0.1892162007335911,Mon Jan  1 21:49:45 2024,456789,test
0.0460281374614173,10,2.132844601298824,0.2557737321196325,0.1187312234145275,0.0685361093522126,0.0965447734927661,0.184503625510579,0.250455136540959,0.1146847307170909,0.0646462364568886,0.0420348723344981,0.0946919122607818,0.1797463209702345,Tue Jan  2 00:38:45 2024,456789,val
0.0460281374614173,10,2.132844601298824,0.2557737321196325,0.1187312234145275,0.0685361093522126,0.0965447734927661,0.184503625510579,0.250455136540959,0.1146847307170909,0.0646462364568886,0.0420348723344981,0.0946919122607818,0.1797463209702345,Tue Jan  2 00:38:45 2024,456789,test
0.0459162370197961,18,1.6160881505971496,0.2564369310793205,0.1186013856962273,0.0683798522320268,0.0977493113244218,0.181269147890911,0.2506631989596846,0.1144306374420402,0.0644393246097349,0.041946083336683,0.0956913888870511,0.1765698828473361,Tue Jan  2 00:41:23 2024,456789,val
0.0458222878870521,23,1.5766171952745889,0.2538361508452502,0.1178429138120607,0.0681277329868823,0.0964179745061633,0.1804750991898051,0.2486085825747692,0.1138890345612116,0.0643468741555868,0.0420217982499197,0.0945253174245212,0.1759147121613667,Tue Jan  2 00:41:23 2024,456789,test
0.0458870225539365,24,1.2388587589333286,0.254122236670998,0.1181073031386425,0.0682560916056603,0.0966068459559823,0.1806739762772854,0.2489986996098797,0.1142220079352694,0.064569266505156,0.0421427361736232,0.0947963005497044,0.1761408862519936,Tue Jan  2 02:04:13 2024,456789,val
0.0458870225539365,24,1.2388587589333286,0.254122236670998,0.1181073031386425,0.0682560916056603,0.0966068459559823,0.1806739762772854,0.2489986996098797,0.1142220079352694,0.064569266505156,0.0421427361736232,0.0947963005497044,0.1761408862519936,Tue Jan  2 02:04:13 2024,456789,test
0.0457696763444301,8,1.7390844722306271,0.2558777633289953,0.1185570869979222,0.0682428891477197,0.0970101411824032,0.1842854948556642,0.2503771131339369,0.1143796954984135,0.0641822769165541,0.0415760968143352,0.0950801483461337,0.1795814760593291,Tue Jan  2 02:19:42 2024,456789,val
0.0457696763444301,8,1.7390844722306271,0.2558777633289953,0.1185570869979222,0.0682428891477197,0.0970101411824032,0.1842854948556642,0.2503771131339369,0.1143796954984135,0.0641822769165541,0.0415760968143352,0.0950801483461337,0.1795814760593291,Tue Jan  2 02:19:42 2024,456789,test
0.0458796791606591,26,1.594034348366242,0.2562808842652762,0.1185510977043592,0.0683072711034656,0.097767786713749,0.1811907394062802,0.2504681404421294,0.1142710000028752,0.0642956611759628,0.0418394863609267,0.0956542834364961,0.1764783151395567,Tue Jan  2 02:34:05 2024,456789,val
0.0458796791606591,26,1.594034348366242,0.2562808842652762,0.1185510977043592,0.0683072711034656,0.097767786713749,0.1811907394062802,0.2504681404421294,0.1142710000028752,0.0642956611759628,0.0418394863609267,0.0956542834364961,0.1764783151395567,Tue Jan  2 02:34:05 2024,456789,test
0.0452949714312369,14,1.699042799508366,0.253680104031206,0.1166126685338633,0.0673226009988978,0.0963125166333418,0.1821015757141304,0.2484135240572139,0.1125036831271927,0.0635479394810006,0.0415221680743996,0.0942128811802272,0.1775351456393822,Tue Jan  2 03:24:37 2024,456789,val
0.0452949714312369,14,1.699042799508366,0.253680104031206,0.1166126685338633,0.0673226009988978,0.0963125166333418,0.1821015757141304,0.2484135240572139,0.1125036831271927,0.0635479394810006,0.0415221680743996,0.0942128811802272,0.1775351456393822,Tue Jan  2 03:24:37 2024,456789,test
0.0464698496354176,5,3.0746031335042727,0.2553055916774999,0.1185659630441967,0.0688024595090549,0.0975702876968352,0.1845030860787665,0.2501040312093595,0.1148906125451345,0.0653310912708242,0.0427682199321449,0.0959215824043626,0.1796193968602361,Tue Jan  2 06:42:21 2024,456789,val
0.0464698496354176,5,3.0746031335042727,0.2553055916774999,0.1185659630441967,0.0688024595090549,0.0975702876968352,0.1845030860787665,0.2501040312093595,0.1148906125451345,0.0653310912708242,0.0427682199321449,0.0959215824043626,0.1796193968602361,Tue Jan  2 06:42:21 2024,456789,test
0.0073796178531873,15,1.3147350513656055,0.1964889466840026,0.0469480145400297,0.0152808422375059,0.0811564760030229,0.1335911969529094,0.1927438231469415,0.0462254013593456,0.0157957865111361,0.0079340829901037,0.0815531611963464,0.1338228302212229,Tue Jan  2 06:43:20 2024,456789,val
0.0073731806913014,30,1.199275309418574,0.1960338101430403,0.0468661457582884,0.0152630724010138,0.0812237686336682,0.1333579839596437,0.1924317295188531,0.0463518462447877,0.015937615108751,0.0079874526780009,0.0817469309730068,0.1335873704012188,Tue Jan  2 06:43:20 2024,456789,test
0.003625782245084,4,4.809684177213899,0.1283745123537044,0.0348921101668894,0.012257511290956,0.0310409436097302,0.1213293174895824,0.1294928478543546,0.0365407075293186,0.0127141254631526,0.0034259644498899,0.0318343211208828,0.1217734135019891,Tue Jan  2 07:31:08 2024,456789,val
